ts,phase,amf_cache_miss_pct,amf_cpu_pct,amf_ctx_sw,amf_ipc,amf_rss_mb,ausf_cache_miss_pct,ausf_cpu_pct,ausf_ctx_sw,ausf_ipc,ausf_rss_mb,nrf_cache_miss_pct,nrf_cpu_pct,nrf_ctx_sw,nrf_ipc,nrf_rss_mb,pcf_cache_miss_pct,pcf_cpu_pct,pcf_ctx_sw,pcf_ipc,pcf_rss_mb,scp_cache_miss_pct,scp_cpu_pct,scp_ctx_sw,scp_ipc,scp_rss_mb,smf_cache_miss_pct,smf_cpu_pct,smf_ctx_sw,smf_ipc,smf_rss_mb,udm_cache_miss_pct,udm_cpu_pct,udm_ctx_sw,udm_ipc,udm_rss_mb,upf_cache_miss_pct,upf_cpu_pct,upf_ctx_sw,upf_ipc,upf_rss_mb
1774924767.442,registration,47.47,0.0,0,0.642,64.0,19.97,0.0,0,0.356,29.1,27.76,0.0,0,0.466,28.7,63.22,0.0,0,0.341,34.7,37.53,0.0,0,0.866,65.5,56.79,0.0,0,0.555,65.7,61.7,0.0,0,0.621,33.2,26.81,0.0,0,0.709,35.8
1774924768.613,registration,47.47,0.85,0,0.642,64.0,19.97,0.0,0,0.356,29.1,41.43,0.0,0,0.753,28.7,63.22,0.85,0,0.341,34.7,63.47,2.56,0,0.609,65.5,56.79,0.0,0,0.555,65.7,61.7,0.85,0,0.621,33.2,26.81,0.0,0,0.709,35.8
1774924769.789,registration,28.96,0.0,0,0.916,64.0,14.43,0.0,0,1.145,29.1,25.03,0.0,0,0.893,28.7,24.64,0.0,0,1.117,34.7,14.13,0.0,0,1.304,65.5,21.2,0.0,0,0.945,65.7,12.65,0.0,0,1.452,33.2,27.41,0.0,0,0.834,35.8
1774924770.961,registration,28.96,0.0,0,0.916,64.0,14.43,0.0,0,1.145,29.1,26.24,0.0,0,0.911,28.7,24.64,0.0,0,1.117,34.7,27.21,0.0,0,1.006,65.5,48.19,0.0,0,0.558,65.7,12.65,0.0,0,1.452,33.2,25.63,0.0,0,0.707,35.8
1774924772.134,registration,28.96,0.0,0,0.916,64.0,14.43,0.0,0,1.145,29.1,26.24,0.0,0,0.911,28.7,24.64,0.0,0,1.117,34.7,27.21,0.0,0,1.006,65.5,48.19,0.0,0,0.558,65.7,12.65,0.0,0,1.452,33.2,25.63,0.0,0,0.707,35.8
1774924773.309,registration,59.07,0.0,0,0.621,64.0,14.43,0.0,0,1.145,29.1,27.25,0.85,0,0.71,28.7,24.64,0.0,0,1.117,34.7,32.19,0.0,0,0.716,65.5,48.19,0.0,0,0.558,65.7,61.05,0.0,0,0.645,33.2,25.63,0.0,0,0.707,35.8
1774924774.484,registration,5.02,11.07,0,1.343,64.9,3.84,4.26,0,1.432,29.1,27.25,0.0,0,0.71,28.7,3.57,7.66,0,1.394,34.9,4.69,18.73,0,1.603,67.0,6.57,6.81,0,1.087,66.4,4.53,11.92,0,1.818,33.7,15.78,0.85,0,1.039,35.9
1774924775.655,registration,26.13,0.0,0,0.883,64.9,30.83,0.0,0,0.651,29.1,20.37,0.0,0,0.946,28.7,3.57,0.0,0,1.394,34.9,19.76,0.0,0,1.185,67.0,8.93,0.0,0,0.988,66.4,11.73,0.0,0,1.511,33.7,17.13,0.0,0,1.0,35.9
1774924776.824,registration,26.13,0.0,0,0.883,64.9,30.83,0.0,0,0.651,29.1,20.37,0.0,0,0.946,28.7,3.57,0.0,0,1.394,34.9,19.76,0.0,0,1.185,67.0,8.93,0.0,0,0.988,66.4,11.73,0.0,0,1.511,33.7,74.91,0.86,0,0.61,35.9
1774924777.998,registration,26.13,0.0,0,0.883,64.9,30.83,0.0,0,0.651,29.1,38.05,0.0,0,0.769,28.7,62.78,0.0,0,0.597,34.9,59.74,0.0,0,0.587,67.0,8.93,0.0,0,0.988,66.4,11.73,0.0,0,1.511,33.7,74.91,0.0,0,0.61,35.9
1774924779.18,registration,26.13,0.0,0,0.883,64.9,30.83,0.0,0,0.651,29.1,26.21,0.0,0,0.431,28.7,62.78,0.0,0,0.597,34.9,34.59,0.0,0,0.831,67.0,8.93,0.0,0,0.988,66.4,11.73,0.0,0,1.511,33.7,74.91,0.0,0,0.61,35.9
1774924780.358,registration,26.13,0.0,0,0.883,64.9,30.83,0.0,0,0.651,29.1,26.21,0.0,0,0.431,28.7,62.78,0.0,0,0.597,34.9,34.59,0.0,0,0.831,67.0,8.93,0.0,0,0.988,66.4,11.73,0.0,0,1.511,33.7,74.91,0.0,0,0.61,35.9
1774924781.535,registration,26.13,0.0,0,0.883,64.9,30.83,0.0,0,0.651,29.1,25.93,0.0,0,0.7,28.7,62.78,0.0,0,0.597,34.9,28.76,0.0,0,0.943,67.0,32.11,0.0,0,0.594,66.4,11.73,0.0,0,1.511,33.7,58.48,0.0,0,0.557,36.1
1774924782.702,registration,26.13,0.0,0,0.883,64.9,30.83,0.0,0,0.651,29.1,25.93,0.0,0,0.7,28.7,62.78,0.0,0,0.597,34.9,28.76,0.86,0,0.943,67.0,32.11,0.0,0,0.594,66.4,11.73,0.0,0,1.511,33.7,41.34,0.0,0,1.328,36.1
1774924783.878,registration,22.02,0.0,0,0.681,64.9,30.83,0.0,0,0.651,29.1,21.77,0.0,0,0.895,28.7,62.78,0.0,0,0.597,34.9,23.81,0.0,0,0.893,67.0,32.11,0.0,0,0.594,66.4,54.86,0.0,0,0.625,33.7,41.34,0.0,0,1.328,36.1
1774924785.051,registration,22.02,0.0,0,0.681,64.9,66.31,0.0,0,0.292,29.1,29.88,0.0,0,0.705,28.7,62.78,0.0,0,0.597,34.9,36.18,0.0,0,0.579,67.0,63.97,0.0,0,0.659,66.4,54.86,0.0,0,0.625,33.7,41.34,0.0,0,1.328,36.1
1774924786.224,registration,22.02,0.0,0,0.681,64.9,66.31,0.0,0,0.292,29.1,29.88,0.0,0,0.705,28.7,62.78,0.0,0,0.597,34.9,36.18,0.0,0,0.579,67.0,63.97,0.0,0,0.659,66.4,54.86,0.0,0,0.625,33.7,41.34,0.0,0,1.328,36.1
1774924787.397,registration,22.02,0.0,0,0.681,64.9,66.31,0.0,0,0.292,29.1,28.13,0.0,0,0.603,28.7,60.21,0.0,0,0.609,34.9,34.98,0.0,0,0.815,67.0,63.97,0.0,0,0.659,66.4,54.86,0.0,0,0.625,33.7,41.34,0.0,0,1.328,36.1
1774924788.568,registration,22.02,0.0,0,0.681,64.9,66.31,0.0,0,0.292,29.1,41.63,0.0,0,0.756,28.7,60.21,0.0,0,0.609,34.9,64.49,0.0,0,0.572,67.0,63.97,0.0,0,0.659,66.4,54.86,0.0,0,0.625,33.7,41.34,0.0,0,1.328,36.1
1774924789.744,registration,22.02,0.0,0,0.681,64.9,66.31,0.0,0,0.292,29.1,28.07,0.0,0,0.538,28.7,60.21,0.0,0,0.609,34.9,34.62,0.0,0,0.855,67.0,63.97,0.0,0,0.659,66.4,54.86,0.0,0,0.625,33.7,41.34,0.0,0,1.328,36.1
1774924790.918,registration,22.02,0.0,0,0.681,64.9,66.31,0.0,0,0.292,29.1,25.63,0.0,0,0.913,28.7,60.21,0.0,0,0.609,34.9,25.33,0.0,0,0.957,67.0,63.97,0.0,0,0.659,66.4,54.86,0.0,0,0.625,33.7,41.34,0.0,0,1.328,36.1
1774924792.099,registration,22.02,0.0,0,0.681,64.9,66.31,0.0,0,0.292,29.1,25.63,0.0,0,0.913,28.7,60.21,0.0,0,0.609,34.9,25.33,0.0,0,0.957,67.0,58.67,0.0,0,0.563,66.4,54.86,0.0,0,0.625,33.7,28.4,0.0,0,0.568,36.1
1774924793.278,registration,41.88,0.0,0,0.641,64.9,66.31,0.0,0,0.292,29.1,22.23,0.0,0,0.643,28.7,60.21,0.0,0,0.609,34.9,30.5,0.85,0,0.914,67.0,58.67,0.0,0,0.563,66.4,45.15,0.0,0,0.483,33.7,28.4,0.0,0,0.568,36.1
1774924794.455,registration,41.88,0.0,0,0.641,64.9,66.31,0.0,0,0.292,29.1,22.23,0.0,0,0.643,28.7,60.21,0.0,0,0.609,34.9,30.5,0.0,0,0.914,67.0,58.67,0.0,0,0.563,66.4,45.15,0.0,0,0.483,33.7,28.4,0.0,0,0.568,36.1
1774924795.624,registration,41.88,0.0,0,0.641,64.9,49.36,0.0,0,0.232,29.1,29.28,0.0,0,0.711,28.7,60.21,0.0,0,0.609,34.9,38.5,0.0,0,0.548,67.0,69.95,0.0,0,0.675,66.4,45.15,0.0,0,0.483,33.7,28.4,0.0,0,0.568,36.1
1774924796.795,registration,41.88,0.0,0,0.641,64.9,49.36,0.0,0,0.232,29.1,29.28,0.0,0,0.711,28.7,60.21,0.0,0,0.609,34.9,38.5,0.0,0,0.548,67.0,69.95,0.0,0,0.675,66.4,45.15,0.0,0,0.483,33.7,28.4,0.0,0,0.568,36.1
1774924797.968,registration,41.88,0.0,0,0.641,64.9,49.36,0.0,0,0.232,29.1,43.71,0.0,0,0.764,28.7,64.0,0.0,0,0.612,34.9,63.59,0.0,0,0.594,67.0,69.95,0.0,0,0.675,66.4,45.15,0.0,0,0.483,33.7,28.4,0.0,0,0.568,36.1
1774924799.147,registration,41.88,0.0,0,0.641,64.9,49.36,0.0,0,0.232,29.1,24.3,0.0,0,0.767,28.7,64.0,0.0,0,0.612,34.9,34.64,0.0,0,0.473,67.0,69.95,0.0,0,0.675,66.4,45.15,0.0,0,0.483,33.7,28.4,0.0,0,0.568,36.1
1774924800.32,registration,41.88,0.0,0,0.641,64.9,49.36,0.0,0,0.232,29.1,24.3,0.0,0,0.767,28.7,64.0,0.0,0,0.612,34.9,34.64,0.0,0,0.473,67.0,69.95,0.0,0,0.675,66.4,45.15,0.0,0,0.483,33.7,28.4,0.0,0,0.568,36.1
1774924801.495,registration,41.88,0.0,0,0.641,64.9,49.36,0.0,0,0.232,29.1,25.97,0.85,0,0.911,28.7,64.0,0.0,0,0.612,34.9,26.52,0.0,0,0.691,67.0,69.95,0.0,0,0.675,66.4,45.15,0.0,0,0.483,33.7,28.4,0.0,0,0.568,36.1
1774924802.661,registration,41.88,0.86,0,0.641,64.9,49.36,0.0,0,0.232,29.1,25.97,0.0,0,0.911,28.7,64.0,0.0,0,0.612,34.9,26.52,0.0,0,0.691,67.0,69.95,0.0,0,0.675,66.4,45.15,0.0,0,0.483,33.7,28.4,0.0,0,0.568,36.1
1774924803.847,registration,31.39,0.0,0,0.396,64.9,49.36,0.84,0,0.232,29.1,30.28,0.0,0,0.947,28.7,64.0,0.0,0,0.612,34.9,25.9,3.37,0,0.913,67.2,48.1,0.0,0,0.601,66.4,7.96,0.0,0,1.756,33.7,21.12,0.0,0,0.826,36.1
1774924805.033,registration,46.8,4.21,0,0.851,64.9,68.28,0.84,0,0.362,29.1,26.97,0.0,0,0.876,28.7,6.06,2.53,0,1.513,34.9,30.72,1.69,0,0.964,67.2,32.52,3.37,0,0.935,66.5,13.78,4.21,0,1.225,33.9,24.35,0.0,0,0.479,36.1
1774924806.205,registration,46.8,0.0,0,0.851,64.9,68.28,0.0,0,0.362,29.1,26.97,0.0,0,0.876,28.7,6.06,0.0,0,1.513,34.9,30.72,0.0,0,0.964,67.2,32.52,0.0,0,0.935,66.5,13.78,0.0,0,1.225,33.9,24.35,0.0,0,0.479,36.1
1774924807.382,registration,8.66,6.8,0,1.232,65.4,6.85,0.85,0,1.075,29.4,21.18,0.0,0,0.695,28.7,4.68,4.25,0,1.549,34.9,7.31,9.35,0,1.518,67.7,6.63,5.1,0,1.149,66.8,5.53,4.25,0,1.495,34.1,16.54,0.85,0,1.156,36.4
1774924808.561,registration,8.66,0.0,0,1.232,65.4,6.85,0.0,0,1.075,29.4,47.88,0.0,0,0.73,28.7,4.68,0.0,0,1.549,34.9,79.36,0.85,0,0.29,67.7,6.63,0.0,0,1.149,66.8,5.53,0.0,0,1.495,34.1,16.54,0.0,0,1.156,36.4
1774924809.732,registration,8.66,0.0,0,1.232,65.4,6.85,0.0,0,1.075,29.4,27.98,0.0,0,0.492,28.7,4.68,0.0,0,1.549,34.9,35.37,0.0,0,0.759,67.7,6.63,0.0,0,1.149,66.8,5.53,0.0,0,1.495,34.1,16.54,0.0,0,1.156,36.4
1774924810.908,registration,8.66,0.0,0,1.232,65.4,6.85,0.0,0,1.075,29.4,30.6,0.0,0,0.961,28.7,4.68,0.0,0,1.549,34.9,26.13,0.0,0,0.929,67.7,6.63,0.0,0,1.149,66.8,5.53,0.0,0,1.495,34.1,16.54,0.0,0,1.156,36.4
1774924812.078,registration,8.66,0.0,0,1.232,65.4,6.85,0.0,0,1.075,29.4,30.6,0.0,0,0.961,28.7,4.68,0.0,0,1.549,34.9,26.13,0.0,0,0.929,67.7,6.63,0.0,0,1.149,66.8,5.53,0.0,0,1.495,34.1,59.77,0.0,0,0.919,36.4
1774924813.249,registration,30.25,0.0,0,0.688,65.4,6.85,0.0,0,1.075,29.4,26.06,0.0,0,0.956,28.7,4.68,0.0,0,1.549,34.9,29.9,0.0,0,0.914,67.7,6.63,0.0,0,1.149,66.8,70.51,0.0,0,0.649,34.1,59.77,0.0,0,0.919,36.4
1774924814.424,registration,30.25,0.0,0,0.688,65.4,6.85,0.0,0,1.075,29.4,26.06,0.0,0,0.956,28.7,4.68,0.0,0,1.549,34.9,29.9,0.0,0,0.914,67.7,30.31,0.0,0,0.591,66.8,70.51,0.0,0,0.649,34.1,31.78,0.0,0,0.578,36.4
1774924815.603,registration,30.25,0.0,0,0.688,65.4,58.27,0.0,0,0.586,29.4,25.31,0.0,0,0.807,28.7,4.68,0.0,0,1.549,34.9,34.07,0.0,0,0.794,67.7,61.3,0.0,0,0.671,66.8,70.51,0.0,0,0.649,34.1,62.06,0.0,0,0.342,36.4
1774924816.781,registration,30.25,0.0,0,0.688,65.4,58.27,0.0,0,0.586,29.4,25.31,0.0,0,0.807,28.7,4.68,0.0,0,1.549,34.9,34.07,0.0,0,0.794,67.7,61.3,0.0,0,0.671,66.8,70.51,0.0,0,0.649,34.1,62.06,0.0,0,0.342,36.4
1774924817.966,registration,30.25,0.0,0,0.688,65.4,58.27,0.0,0,0.586,29.4,41.73,0.0,0,1.005,28.7,71.03,0.0,0,0.635,34.9,78.17,0.0,0,0.583,67.7,61.3,0.0,0,0.671,66.8,70.51,0.0,0,0.649,34.1,62.06,0.0,0,0.342,36.4
1774924819.156,registration,30.25,0.0,0,0.688,65.4,58.27,0.0,0,0.586,29.4,78.54,0.0,0,1.079,28.7,71.03,0.0,0,0.635,34.9,38.59,0.84,0,0.718,67.7,61.3,0.0,0,0.671,66.8,70.51,0.0,0,0.649,34.1,62.06,0.0,0,0.342,36.4
1774924820.333,registration,30.25,0.0,0,0.688,65.4,58.27,0.0,0,0.586,29.4,78.54,0.0,0,1.079,28.7,71.03,0.0,0,0.635,34.9,38.59,0.0,0,0.718,67.7,61.3,0.0,0,0.671,66.8,70.51,0.0,0,0.649,34.1,62.06,0.0,0,0.342,36.4
1774924821.506,registration,30.25,0.0,0,0.688,65.4,58.27,0.0,0,0.586,29.4,30.22,0.0,0,0.791,28.7,71.03,0.0,0,0.635,34.9,44.82,0.0,0,0.794,67.7,61.3,0.0,0,0.671,66.8,70.51,0.0,0,0.649,34.1,62.06,0.0,0,0.342,36.4
1774924822.684,registration,30.25,0.0,0,0.688,65.4,58.27,0.0,0,0.586,29.4,30.22,0.0,0,0.791,28.7,71.03,0.0,0,0.635,34.9,44.82,0.0,0,0.794,67.7,61.3,0.0,0,0.671,66.8,70.51,0.0,0,0.649,34.1,62.06,0.0,0,0.342,36.4
1774924823.848,registration,51.94,0.0,0,0.661,65.4,58.27,0.0,0,0.586,29.4,25.63,0.0,0,0.875,28.7,71.03,0.0,0,0.635,34.9,32.7,0.0,0,0.858,67.7,61.3,0.0,0,0.671,66.8,65.69,0.0,0,0.663,34.1,62.06,0.0,0,0.342,36.4
1774924825.023,registration,51.94,0.0,0,0.661,65.4,62.15,0.0,0,0.354,29.4,27.69,0.85,0,0.746,28.7,71.03,0.0,0,0.635,34.9,35.43,0.0,0,0.815,67.7,62.28,0.0,0,0.651,66.8,65.69,0.0,0,0.663,34.1,30.87,0.0,0,0.588,36.4
1774924826.201,registration,51.94,0.0,0,0.661,65.4,62.15,0.0,0,0.354,29.4,27.69,0.0,0,0.746,28.7,71.03,0.0,0,0.635,34.9,35.43,0.0,0,0.815,67.7,62.28,0.0,0,0.651,66.8,65.69,0.0,0,0.663,34.1,30.87,0.0,0,0.588,36.4
1774924827.378,registration,51.94,0.0,0,0.661,65.4,62.15,0.0,0,0.354,29.4,24.61,0.0,0,0.96,28.7,69.48,0.0,0,0.639,34.9,35.4,0.85,0,0.808,67.7,62.28,0.0,0,0.651,66.8,65.69,0.0,0,0.663,34.1,30.87,0.0,0,0.588,36.4
1774924828.55,registration,51.94,0.0,0,0.661,65.4,62.15,0.0,0,0.354,29.4,41.39,0.0,0,1.048,28.7,69.48,0.0,0,0.639,34.9,79.35,0.0,0,0.274,67.7,62.28,0.0,0,0.651,66.8,65.69,0.0,0,0.663,34.1,30.87,0.0,0,0.588,36.4
1774924829.724,registration,51.94,0.0,0,0.661,65.4,62.15,0.0,0,0.354,29.4,16.56,0.0,0,1.223,28.7,69.48,0.0,0,0.639,34.9,35.57,0.0,0,0.844,67.7,62.28,0.0,0,0.651,66.8,65.69,0.0,0,0.663,34.1,30.87,0.0,0,0.588,36.4
1774924830.896,registration,51.94,0.0,0,0.661,65.4,62.15,0.0,0,0.354,29.4,27.21,0.0,0,0.694,28.7,69.48,0.0,0,0.639,34.9,35.4,0.0,0,0.608,67.7,62.28,0.0,0,0.651,66.8,65.69,0.0,0,0.663,34.1,30.87,0.0,0,0.588,36.4
1774924832.078,registration,51.94,0.0,0,0.661,65.4,62.15,0.0,0,0.354,29.4,27.21,0.0,0,0.694,28.7,69.48,0.0,0,0.639,34.9,35.4,0.0,0,0.608,67.7,62.28,0.0,0,0.651,66.8,65.69,0.0,0,0.663,34.1,30.87,0.0,0,0.588,36.4
1774924833.256,registration,73.88,0.0,0,0.662,65.4,62.15,0.0,0,0.354,29.4,21.09,0.0,0,0.991,28.7,69.48,0.0,0,0.639,34.9,34.33,0.0,0,0.843,67.7,62.28,0.0,0,0.651,66.8,70.36,0.0,0,0.641,34.1,30.87,0.0,0,0.588,36.4
1774924834.43,registration,6.4,4.26,0,1.417,65.4,7.66,1.7,0,1.474,29.4,21.09,0.0,0,0.991,28.7,5.73,2.56,0,1.599,35.2,6.48,10.22,0,1.627,67.9,6.93,2.56,0,1.236,66.8,6.54,4.26,0,1.696,34.3,16.62,0.0,0,1.003,36.4
1774924835.606,registration,13.67,0.0,0,1.304,65.4,28.62,0.0,0,0.718,29.4,21.31,0.0,0,1.123,28.7,3.15,0.0,0,1.486,35.2,13.71,0.0,0,1.334,67.9,14.15,0.0,0,1.141,66.8,5.38,0.0,0,1.666,34.3,14.06,0.0,0,0.849,36.4
1774924836.786,registration,13.67,9.32,0,1.304,65.8,28.62,2.54,0,0.718,29.4,21.31,0.0,0,1.123,28.7,3.15,4.24,0,1.486,35.2,13.71,11.87,0,1.334,68.8,55.14,3.39,0,0.608,67.4,5.38,8.48,0,1.666,34.6,28.2,0.85,0,0.618,36.7
1774924837.967,registration,8.32,0.0,0,1.316,65.8,10.23,0.0,0,1.489,29.4,48.01,0.0,0,0.739,28.7,6.15,0.0,0,1.511,35.2,71.95,0.0,0,0.591,68.8,7.93,0.0,0,1.137,67.4,7.21,0.0,0,1.716,34.6,19.06,0.0,0,1.224,36.7
1774924839.145,registration,8.32,0.0,0,1.316,65.8,10.23,0.0,0,1.489,29.4,14.54,0.0,0,1.152,28.7,6.15,0.0,0,1.511,35.2,31.64,0.85,0,0.841,68.8,7.93,0.0,0,1.137,67.4,7.21,0.0,0,1.716,34.6,19.06,0.0,0,1.224,36.7
1774924840.3,registration,8.32,0.0,0,1.316,65.8,10.23,0.0,0,1.489,29.4,14.54,0.0,0,1.152,28.7,6.15,0.0,0,1.511,35.2,31.64,0.0,0,0.841,68.8,7.93,0.0,0,1.137,67.4,7.21,0.0,0,1.716,34.6,19.06,0.0,0,1.224,36.7
1774924841.473,registration,8.32,0.0,0,1.316,65.8,10.23,0.0,0,1.489,29.4,29.45,0.0,0,0.732,28.7,6.15,0.0,0,1.511,35.2,44.54,0.0,0,0.67,68.8,7.93,0.0,0,1.137,67.4,7.21,0.0,0,1.716,34.6,19.06,0.0,0,1.224,36.7
1774924842.657,registration,8.32,0.0,0,1.316,65.8,10.23,0.0,0,1.489,29.4,29.45,0.84,0,0.732,28.7,6.15,0.0,0,1.511,35.2,44.54,0.0,0,0.67,68.8,7.93,0.0,0,1.137,67.4,7.21,0.0,0,1.716,34.6,74.15,0.0,0,1.27,36.7
1774924843.84,registration,73.13,0.0,0,0.637,65.8,10.23,0.0,0,1.489,29.4,39.0,0.0,0,0.749,28.7,6.15,0.0,0,1.511,35.2,32.92,0.0,0,0.815,68.8,7.93,0.0,0,1.137,67.4,63.05,0.0,0,0.63,34.6,74.15,0.0,0,1.27,36.7
1774924845.027,registration,73.13,0.0,0,0.637,65.8,55.01,0.0,0,0.667,29.4,38.89,0.0,0,0.811,28.7,6.15,0.0,0,1.511,35.2,30.88,0.0,0,0.906,68.8,66.1,0.0,0,0.684,67.4,63.05,0.0,0,0.63,34.6,48.25,0.0,0,1.176,36.7
1774924846.2,registration,73.13,0.0,0,0.637,65.8,55.01,0.0,0,0.667,29.4,38.89,0.0,0,0.811,28.7,6.15,0.0,0,1.511,35.2,30.88,0.0,0,0.906,68.8,66.1,0.0,0,0.684,67.4,63.05,0.0,0,0.63,34.6,48.25,0.0,0,1.176,36.7
1774924847.378,registration,73.13,0.0,0,0.637,65.8,55.01,0.0,0,0.667,29.4,36.39,0.0,0,0.858,28.7,62.96,0.0,0,0.645,35.2,28.43,0.85,0,0.917,68.8,32.66,0.0,0,0.59,67.4,63.05,0.0,0,0.63,34.6,53.67,0.0,0,0.606,36.7
1774924848.55,registration,73.13,0.0,0,0.637,65.8,55.01,0.0,0,0.667,29.4,58.99,0.0,0,0.827,28.7,62.96,0.0,0,0.645,35.2,80.35,0.0,0,0.633,68.8,32.66,0.0,0,0.59,67.4,63.05,0.0,0,0.63,34.6,53.67,0.0,0,0.606,36.7
1774924849.713,registration,73.13,0.0,0,0.637,65.8,55.01,0.0,0,0.667,29.4,28.84,0.0,0,0.948,28.7,62.96,0.0,0,0.645,35.2,32.57,0.0,0,0.907,68.8,32.66,0.0,0,0.59,67.4,63.05,0.0,0,0.63,34.6,53.67,0.0,0,0.606,36.7
1774924850.882,registration,73.13,0.0,0,0.637,65.8,55.01,0.0,0,0.667,29.4,28.84,0.0,0,0.948,28.7,62.96,0.0,0,0.645,35.2,32.57,0.0,0,0.907,68.8,32.66,0.0,0,0.59,67.4,63.05,0.0,0,0.63,34.6,53.67,0.0,0,0.606,36.7
1774924852.057,registration,73.13,0.0,0,0.637,65.8,55.01,0.0,0,0.667,29.4,41.95,0.0,0,0.86,28.7,62.96,0.0,0,0.645,35.2,38.92,0.0,0,0.873,68.8,32.66,0.0,0,0.59,67.4,63.05,0.0,0,0.63,34.6,53.67,0.0,0,0.606,36.7
