ts,phase,amf_cpu_pct,amf_ctx_sw,amf_rss_mb,ausf_aex_rate,ausf_cache_miss_pct,ausf_cpu_pct,ausf_ctx_sw,ausf_eenter_rate,ausf_eexit_rate,ausf_ipc,ausf_rss_mb,nrf_aex_rate,nrf_cache_miss_pct,nrf_cpu_pct,nrf_ctx_sw,nrf_eenter_rate,nrf_eexit_rate,nrf_ipc,nrf_rss_mb,pcf_aex_rate,pcf_cache_miss_pct,pcf_cpu_pct,pcf_ctx_sw,pcf_eenter_rate,pcf_eexit_rate,pcf_ipc,pcf_rss_mb,scp_aex_rate,scp_cache_miss_pct,scp_cpu_pct,scp_ctx_sw,scp_eenter_rate,scp_eexit_rate,scp_ipc,scp_rss_mb,smf_aex_rate,smf_cache_miss_pct,smf_cpu_pct,smf_ctx_sw,smf_eenter_rate,smf_eexit_rate,smf_ipc,smf_rss_mb,udm_aex_rate,udm_cache_miss_pct,udm_cpu_pct,udm_ctx_sw,udm_eenter_rate,udm_eexit_rate,udm_ipc,udm_rss_mb,upf_aex_rate,upf_cache_miss_pct,upf_cpu_pct,upf_ctx_sw,upf_eenter_rate,upf_eexit_rate,upf_ipc,upf_rss_mb
1774919261.926,registration,0.0,0,150.7,0,71.13,0.0,0,0,0,0.363,6.1,0,27.09,0.0,0,0,0,0.401,6.1,0,52.72,0.0,0,0,0,0.342,5.9,0,24.88,0.64,0,0,0,0.422,6.1,0,55.37,0.0,0,0,0,0.367,6.0,0,71.41,0.0,0,0,0,0.249,5.9,0,48.77,0.0,0,0,0,0.389,28.8
1774919263.526,registration,0.0,0,150.7,0,71.13,0.0,0,0,0,0.363,6.1,0,27.09,0.0,0,0,0,0.401,6.1,0,52.72,0.0,0,0,0,0.342,5.9,0,24.88,0.0,0,0,0,0.422,6.1,0,55.37,0.0,0,0,0,0.367,6.0,0,71.41,0.0,0,0,0,0.249,5.9,0,48.77,0.0,0,0,0,0.389,28.8
1774919265.12,registration,0.0,0,150.7,0,71.13,0.0,0,0,0,0.363,6.1,0,27.09,0.0,0,0,0,0.401,6.1,0,52.72,0.0,0,0,0,0.342,5.9,0,24.88,0.0,0,0,0,0.422,6.1,0,55.37,0.0,0,0,0,0.367,6.0,0,71.41,0.0,0,0,0,0.249,5.9,0,48.77,0.0,0,0,0,0.389,28.8
1774919266.688,registration,0.0,0,150.7,0,71.13,0.0,0,0,0,0.363,6.1,0,27.09,0.0,0,0,0,0.401,6.1,0,52.72,0.0,0,0,0,0.342,5.9,0,24.88,0.0,0,0,0,0.422,6.1,0,55.37,0.0,0,0,0,0.367,6.0,0,71.41,0.0,0,0,0,0.249,5.9,0,48.77,0.0,0,0,0,0.389,28.8
1774919268.254,registration,0.0,0,150.7,0,71.13,0.0,0,0,0,0.363,6.1,0,27.09,0.0,0,0,0,0.401,6.1,0,52.72,0.0,0,0,0,0.342,5.9,34,38.9,0.0,0,61,61,1.031,6.1,8,55.37,0.64,0,15,15,0.367,6.0,0,71.41,0.0,0,0,0,0.249,5.9,14,48.77,0.0,0,21,21,0.389,28.8
1774919270.275,registration,0.0,0,150.7,19,72.16,0.0,0,31,31,0.353,6.1,66,36.36,0.49,0,114,114,0.395,6.1,18,52.72,0.0,0,31,31,0.342,5.9,171,35.74,1.98,0,286,286,0.419,6.1,0,57.88,0.0,0,0,0,0.359,6.0,0,71.41,0.0,0,0,0,0.249,5.9,0,39.9,0.0,0,0,0,0.388,28.8
1774919271.852,registration,3.17,0,150.9,0,11.76,7.61,0,0,0,0.503,6.1,0,26.27,0.63,0,0,0,0.404,6.1,884,7.11,14.59,0,1509,1509,0.543,5.9,4156,5.37,37.43,0,7188,7188,0.453,6.1,1617,11.58,17.76,0,2722,2722,0.419,6.0,826,6.03,16.5,0,1343,1343,0.488,5.9,186,16.16,3.81,0,284,284,0.383,28.8
1774919273.428,registration,0.64,0,150.9,764,11.76,0.0,0,1314,1314,0.503,6.1,0,26.27,0.0,0,0,0,0.404,6.1,1317,7.11,0.0,0,2217,2217,0.543,5.9,10026,5.37,5.71,0,17409,17409,0.453,6.1,2588,11.58,0.0,0,4412,4412,0.419,6.0,2553,6.03,0.63,0,4168,4168,0.488,5.9,276,16.16,0.0,0,424,424,0.383,28.8
1774919274.999,registration,1.9,0,151.0,764,8.99,7.0,0,1314,1314,0.488,6.1,0,26.27,0.0,0,0,0,0.404,6.1,1317,9.65,12.1,0,2217,2217,0.509,5.9,10026,4.6,29.93,0,17409,17409,0.456,6.1,2588,10.18,14.01,0,4412,4412,0.406,6.0,2553,6.08,19.1,0,4168,4168,0.534,5.9,276,15.96,3.18,0,424,424,0.439,28.8
1774919276.574,registration,0.0,0,151.0,0,8.99,0.0,0,0,0,0.488,6.1,0,26.27,0.0,0,0,0,0.404,6.1,0,9.65,0.0,0,0,0,0.509,5.9,0,4.6,0.0,0,0,0,0.456,6.1,0,10.18,0.0,0,0,0,0.406,6.0,0,6.08,0.0,0,0,0,0.534,5.9,0,15.96,0.0,0,0,0,0.439,28.8
1774919278.149,registration,0.0,0,151.0,0,8.99,0.0,0,0,0,0.488,6.1,0,26.27,0.0,0,0,0,0.404,6.1,0,9.65,0.0,0,0,0,0.509,5.9,0,4.6,0.0,0,0,0,0.456,6.1,0,10.18,0.0,0,0,0,0.406,6.0,0,6.08,0.0,0,0,0,0.534,5.9,0,15.96,0.0,0,0,0,0.439,28.8
1774919279.723,registration,0.0,0,151.0,19,8.99,0.64,0,31,31,0.488,6.1,66,44.13,0.64,0,114,114,0.371,6.1,18,9.65,0.0,0,31,31,0.509,5.9,165,47.95,1.27,0,266,266,0.581,6.1,0,10.18,0.0,0,0,0,0.406,6.0,0,6.08,0.0,0,0,0,0.534,5.9,0,47.95,0.0,0,0,0,0.422,28.8
1774919281.307,registration,0.0,0,151.0,0,68.82,0.0,0,0,0,0.348,6.1,0,23.87,1.26,0,0,0,0.411,6.1,0,41.0,0.0,0,0,0,0.187,5.9,0,29.84,1.89,0,0,0,0.425,6.1,0,44.4,0.0,0,0,0,0.254,6.0,0,55.74,0.0,0,0,0,0.358,5.9,20,76.12,0.0,0,42,42,0.41,28.8
1774919282.891,registration,0.0,0,151.0,0,68.82,0.0,0,0,0,0.348,6.1,0,23.87,0.0,0,0,0,0.411,6.1,0,41.0,0.0,0,0,0,0.187,5.9,0,29.84,0.0,0,0,0,0.425,6.1,0,44.4,0.0,0,0,0,0.254,6.0,0,55.74,0.0,0,0,0,0.358,5.9,20,73.37,0.63,0,42,42,0.43,28.8
1774919284.465,registration,0.0,0,151.0,0,68.82,0.0,0,0,0,0.348,6.1,0,23.87,0.0,0,0,0,0.411,6.1,0,41.0,0.0,0,0,0,0.187,5.9,0,29.84,0.0,0,0,0,0.425,6.1,0,44.4,0.0,0,0,0,0.254,6.0,0,55.74,0.0,0,0,0,0.358,5.9,0,73.37,0.0,0,0,0,0.43,28.8
1774919286.025,registration,0.0,0,151.0,0,68.82,0.0,0,0,0,0.348,6.1,0,23.87,0.0,0,0,0,0.411,6.1,0,41.0,0.0,0,0,0,0.187,5.9,0,29.84,0.0,0,0,0,0.425,6.1,0,44.4,0.0,0,0,0,0.254,6.0,0,55.74,0.0,0,0,0,0.358,5.9,0,73.37,0.0,0,0,0,0.43,28.8
1774919287.599,registration,0.0,0,151.0,0,68.82,0.0,0,0,0,0.348,6.1,0,23.87,0.0,0,0,0,0.411,6.1,0,41.0,0.0,0,0,0,0.187,5.9,0,29.84,0.0,0,0,0,0.425,6.1,0,44.4,0.0,0,0,0,0.254,6.0,0,55.74,0.0,0,0,0,0.358,5.9,0,73.37,0.0,0,0,0,0.43,28.8
1774919289.143,registration,0.0,0,151.0,0,68.82,0.0,0,0,0,0.348,6.1,0,51.94,0.0,0,0,0,0.376,6.1,0,41.0,0.0,0,0,0,0.187,5.9,0,54.07,1.3,0,0,0,0.38,6.1,0,44.4,0.0,0,0,0,0.254,6.0,0,55.74,0.0,0,0,0,0.358,5.9,0,73.37,0.0,0,0,0,0.43,28.8
1774919290.728,registration,0.0,0,151.0,21,68.37,0.0,0,31,31,0.354,6.1,55,28.44,0.63,0,91,91,0.414,6.1,20,41.0,0.0,0,31,31,0.187,5.9,172,36.89,2.52,0,294,294,0.652,6.1,7,61.26,0.0,0,15,15,0.315,6.0,0,55.74,0.0,0,0,0,0.358,5.9,14,73.37,0.0,0,21,21,0.43,28.8
1774919292.338,registration,0.0,0,151.0,0,68.37,0.0,0,0,0,0.354,6.1,0,21.49,0.0,0,0,0,0.408,6.1,0,43.99,0.0,0,0,0,0.188,5.9,0,28.01,0.62,0,0,0,0.425,6.1,0,42.88,0.0,0,0,0,0.259,6.0,0,62.63,0.62,0,0,0,0.349,5.9,0,39.75,0.0,0,0,0,0.388,28.8
1774919293.9,registration,0.0,0,151.0,0,68.37,0.0,0,0,0,0.354,6.1,0,21.49,0.0,0,0,0,0.408,6.1,0,43.99,0.0,0,0,0,0.188,5.9,0,28.01,0.0,0,0,0,0.425,6.1,0,42.88,0.0,0,0,0,0.259,6.0,0,62.63,0.0,0,0,0,0.349,5.9,0,39.75,0.0,0,0,0,0.388,28.8
1774919295.475,registration,0.0,0,151.0,0,68.37,0.0,0,0,0,0.354,6.1,0,21.49,0.0,0,0,0,0.408,6.1,0,43.99,0.0,0,0,0,0.188,5.9,0,28.01,0.0,0,0,0,0.425,6.1,0,42.88,0.0,0,0,0,0.259,6.0,0,62.63,0.0,0,0,0,0.349,5.9,0,39.75,0.0,0,0,0,0.388,28.8
1774919297.062,registration,0.0,0,151.0,0,68.37,0.0,0,0,0,0.354,6.1,0,21.49,0.0,0,0,0,0.408,6.1,0,43.99,0.0,0,0,0,0.188,5.9,0,28.01,0.0,0,0,0,0.425,6.1,0,42.88,0.0,0,0,0,0.259,6.0,0,62.63,0.0,0,0,0,0.349,5.9,0,39.75,0.0,0,0,0,0.388,28.8
1774919298.624,registration,0.0,0,151.0,0,68.37,0.0,0,0,0,0.354,6.1,0,21.49,0.64,0,0,0,0.408,6.1,0,43.99,0.0,0,0,0,0.188,5.9,0,28.01,0.0,0,0,0,0.425,6.1,0,42.88,0.0,0,0,0,0.259,6.0,0,62.63,0.0,0,0,0,0.349,5.9,0,39.75,0.0,0,0,0,0.388,28.8
1774919300.198,registration,0.0,0,151.0,19,64.4,0.0,0,31,31,0.363,6.1,55,25.64,0.64,0,91,91,0.414,6.1,19,43.99,0.64,0,31,31,0.188,5.9,136,31.7,1.91,0,233,233,0.424,6.1,0,63.73,0.64,0,0,0,0.28,6.0,0,62.63,0.0,0,0,0,0.349,5.9,0,39.75,0.0,0,0,0,0.388,28.8
1774919301.785,registration,2.54,0,151.1,0,51.08,6.3,0,0,0,0.359,6.1,0,20.55,0.63,0,0,0,0.413,6.1,693,51.97,5.67,0,1194,1194,0.347,5.9,3185,19.97,30.24,0,5499,5499,0.486,6.1,1041,33.36,12.6,0,1743,1743,0.392,6.0,646,44.43,14.49,0,1066,1066,0.381,5.9,130,45.49,2.52,0,199,199,0.355,28.8
1774919303.342,registration,0.0,0,151.1,892,8.95,0.0,0,1544,1544,0.503,6.1,0,20.55,0.0,0,0,0,0.413,6.1,1572,8.2,0.0,0,2675,2675,0.448,5.9,11570,4.15,0.0,0,20242,20242,0.461,6.1,3055,9.05,0.0,0,5185,5185,0.429,6.0,3167,5.68,0.0,0,5220,5220,0.535,5.9,334,13.84,0.0,0,510,510,0.442,28.8
1774919304.927,registration,3.78,0,151.3,892,7.52,8.2,0,1544,1544,0.467,6.1,0,20.55,0.0,0,0,0,0.413,6.1,1572,5.38,12.61,0,2675,2675,0.492,5.9,11570,6.24,40.36,0,20242,20242,0.431,6.1,3055,8.76,18.92,0,5185,5185,0.361,6.0,3167,12.16,18.92,0,5220,5220,0.499,5.9,334,7.12,3.15,0,510,510,0.447,28.8
1774919306.518,registration,0.0,0,151.3,0,7.52,0.0,0,0,0,0.467,6.1,0,20.55,0.0,0,0,0,0.413,6.1,0,5.38,0.0,0,0,0,0.492,5.9,0,6.24,0.0,0,0,0,0.431,6.1,0,8.76,0.0,0,0,0,0.361,6.0,0,12.16,0.0,0,0,0,0.499,5.9,0,7.12,0.0,0,0,0,0.447,28.8
1774919308.091,registration,0.0,0,151.3,0,7.52,0.0,0,0,0,0.467,6.1,0,20.55,0.0,0,0,0,0.413,6.1,0,5.38,0.0,0,0,0,0.492,5.9,0,6.24,0.0,0,0,0,0.431,6.1,0,8.76,0.0,0,0,0,0.361,6.0,0,12.16,0.0,0,0,0,0.499,5.9,0,7.12,0.0,0,0,0,0.447,28.8
1774919309.679,registration,0.0,0,151.3,18,7.52,0.0,0,31,31,0.467,6.1,53,48.2,0.63,0,91,91,0.38,6.1,18,5.38,0.0,0,31,31,0.492,5.9,142,53.19,1.26,0,233,233,0.38,6.1,0,8.76,0.0,0,0,0,0.361,6.0,0,12.16,0.0,0,0,0,0.499,5.9,0,62.58,0.63,0,0,0,0.425,28.8
1774919311.247,registration,0.0,0,151.3,18,71.53,0.0,0,31,31,0.358,6.1,53,22.69,0.64,0,91,91,0.414,6.1,18,57.47,0.0,0,31,31,0.238,5.9,142,32.06,1.91,0,233,233,0.422,6.1,0,64.53,0.0,0,0,0,0.35,6.0,0,73.68,0.0,0,0,0,0.262,5.9,0,41.42,0.0,0,0,0,0.375,28.8
1774919312.84,registration,0.0,0,151.3,0,71.53,0.0,0,0,0,0.358,6.1,0,22.69,0.0,0,0,0,0.414,6.1,0,57.47,0.0,0,0,0,0.238,5.9,32,38.29,0.63,0,61,61,1.037,6.1,8,64.53,0.0,0,15,15,0.35,6.0,0,73.68,0.0,0,0,0,0.262,5.9,38,60.01,0.63,0,73,73,0.438,28.8
1774919314.423,registration,0.0,0,151.3,0,71.53,0.0,0,0,0,0.358,6.1,0,22.69,0.0,0,0,0,0.414,6.1,0,57.47,0.0,0,0,0,0.238,5.9,0,38.29,0.0,0,0,0,1.037,6.1,0,55.27,0.0,0,0,0,0.241,6.0,0,73.68,0.0,0,0,0,0.262,5.9,0,38.93,0.0,0,0,0,0.39,28.8
1774919315.996,registration,0.0,0,151.3,0,71.53,0.0,0,0,0,0.358,6.1,0,22.69,0.0,0,0,0,0.414,6.1,0,57.47,0.0,0,0,0,0.238,5.9,0,38.29,0.0,0,0,0,1.037,6.1,0,55.27,0.0,0,0,0,0.241,6.0,0,73.68,0.0,0,0,0,0.262,5.9,0,38.93,0.0,0,0,0,0.39,28.8
1774919317.571,registration,0.0,0,151.3,0,71.53,0.0,0,0,0,0.358,6.1,0,22.69,0.0,0,0,0,0.414,6.1,0,57.47,0.0,0,0,0,0.238,5.9,0,38.29,0.0,0,0,0,1.037,6.1,0,55.27,0.0,0,0,0,0.241,6.0,0,73.68,0.0,0,0,0,0.262,5.9,0,38.93,0.0,0,0,0,0.39,28.8
1774919319.158,registration,0.0,0,151.3,0,71.53,0.0,0,0,0,0.358,6.1,0,49.98,0.0,0,0,0,0.364,6.1,0,57.47,0.0,0,0,0,0.238,5.9,0,51.76,1.26,0,0,0,0.381,6.1,0,55.27,0.0,0,0,0,0.241,6.0,0,73.68,0.0,0,0,0,0.262,5.9,0,38.93,0.0,0,0,0,0.39,28.8
1774919320.73,registration,0.0,0,151.3,20,70.65,0.0,0,31,31,0.362,6.1,63,31.19,1.27,0,92,92,0.408,6.1,19,57.47,0.0,0,31,31,0.238,5.9,140,42.77,1.91,0,233,233,0.389,6.1,0,61.74,0.64,0,0,0,0.314,6.0,0,73.68,0.0,0,0,0,0.262,5.9,0,38.93,0.0,0,0,0,0.39,28.8
1774919322.292,registration,0.0,0,151.3,0,70.65,0.0,0,0,0,0.362,6.1,0,30.79,0.0,0,0,0,0.314,6.1,0,55.28,0.0,0,0,0,0.236,5.9,0,28.67,0.0,0,0,0,0.372,6.1,0,61.74,0.0,0,0,0,0.314,6.0,0,60.35,0.0,0,0,0,0.233,5.9,0,38.93,0.0,0,0,0,0.39,28.8
1774919323.878,registration,0.0,0,151.3,0,70.65,0.0,0,0,0,0.362,6.1,0,30.79,0.0,0,0,0,0.314,6.1,0,55.28,0.0,0,0,0,0.236,5.9,0,39.47,0.63,0,0,0,1.039,6.1,0,61.74,0.0,0,0,0,0.314,6.0,0,60.35,0.0,0,0,0,0.233,5.9,0,38.93,0.0,0,0,0,0.39,28.8
1774919325.466,registration,0.0,0,151.3,83,70.65,0.0,0,136,136,0.362,6.1,0,30.79,0.0,0,0,0,0.314,6.1,79,55.28,0.0,0,136,136,0.236,5.9,760,39.47,0.0,0,1278,1278,1.039,6.1,75,40.41,0.0,0,117,117,0.179,6.0,215,60.35,0.0,0,342,342,0.233,5.9,9,45.0,0.0,0,15,15,0.39,28.8
1774919327.035,registration,1.25,0,151.3,83,11.78,1.27,0,136,136,0.454,6.1,0,30.79,0.0,0,0,0,0.314,6.1,79,31.64,0.64,0,136,136,0.459,5.9,760,7.59,13.38,0,1278,1278,0.488,6.1,75,22.97,2.55,0,117,117,0.436,6.0,215,15.18,2.55,0,342,342,0.456,5.9,9,38.01,0.64,0,15,15,0.381,28.8
1774919328.639,registration,0.0,0,151.3,0,11.78,0.0,0,0,0,0.454,6.1,0,30.79,0.0,0,0,0,0.314,6.1,0,31.64,0.0,0,0,0,0.459,5.9,0,7.59,0.62,0,0,0,0.488,6.1,0,22.97,0.0,0,0,0,0.436,6.0,0,15.18,0.0,0,0,0,0.456,5.9,0,38.01,0.0,0,0,0,0.381,28.8
1774919330.657,registration,0.0,0,151.3,19,58.87,0.0,0,31,31,0.348,6.1,52,25.05,0.99,0,91,91,0.379,6.1,18,31.64,0.0,0,31,31,0.459,5.9,140,38.66,1.49,0,233,233,0.387,6.1,0,48.51,0.0,0,0,0,0.361,6.0,0,15.18,0.0,0,0,0,0.456,5.9,0,38.01,0.0,0,0,0,0.381,28.8
1774919332.236,registration,2.53,0,151.5,907,11.71,8.23,0,1555,1555,0.491,6.1,0,47.78,0.0,0,0,0,0.352,6.1,1180,14.74,7.6,0,1986,1987,0.427,5.9,9508,6.61,31.67,0,16608,16608,0.438,6.1,2004,10.93,8.23,0,3428,3428,0.386,6.0,2918,9.07,10.77,0,4785,4785,0.447,5.9,161,14.38,1.27,0,245,245,0.42,28.8
1774919333.803,registration,0.0,0,151.5,39,7.61,0.0,0,65,65,0.476,6.1,0,47.78,0.0,0,0,0,0.352,6.1,224,7.04,7.66,0,360,360,0.47,5.9,1064,5.45,10.21,0,1804,1805,0.465,6.1,395,12.67,7.66,0,666,666,0.385,6.0,156,6.82,8.29,0,243,243,0.532,5.9,93,18.66,2.55,0,144,144,0.438,28.8
1774919335.388,registration,2.51,0,151.6,0,11.76,6.31,0,0,0,0.5,6.1,0,47.78,0.0,0,0,0,0.352,6.1,0,13.76,8.83,0,0,0,0.509,5.9,0,4.84,30.28,0,0,0,0.456,6.1,0,9.11,11.99,0,0,0,0.433,6.0,0,5.59,11.99,0,0,0,0.435,5.9,0,16.39,2.52,0,0,0,0.434,28.8
1774919336.992,registration,0.0,0,151.6,0,11.76,0.0,0,0,0,0.5,6.1,0,47.78,0.0,0,0,0,0.352,6.1,0,13.76,0.0,0,0,0,0.509,5.9,0,4.84,0.0,0,0,0,0.456,6.1,0,9.11,0.0,0,0,0,0.433,6.0,0,5.59,0.0,0,0,0,0.435,5.9,0,16.39,0.0,0,0,0,0.434,28.8
1774919338.585,registration,0.0,0,151.6,0,11.76,0.0,0,0,0,0.5,6.1,0,47.78,0.63,0,0,0,0.352,6.1,0,13.76,0.0,0,0,0,0.509,5.9,0,4.84,0.0,0,0,0,0.456,6.1,0,9.11,0.0,0,0,0,0.433,6.0,0,5.59,0.0,0,0,0,0.435,5.9,0,16.39,0.0,0,0,0,0.434,28.8
1774919340.17,registration,0.0,0,151.6,18,57.5,0.63,0,31,31,0.352,6.1,55,30.66,0.0,0,91,91,0.373,6.1,19,13.76,0.0,0,31,31,0.509,5.9,140,30.03,2.52,0,233,233,0.422,6.1,0,64.56,0.0,0,0,0,0.358,6.0,0,5.59,0.0,0,0,0,0.435,5.9,37,41.39,0.63,0,73,73,0.425,28.8
1774919341.759,registration,0.63,0,151.6,0,57.5,0.0,0,0,0,0.352,6.1,0,43.15,1.26,0,0,0,0.38,6.1,0,69.0,0.0,0,0,0,0.336,5.9,0,33.66,0.63,0,0,0,0.404,6.1,0,64.56,0.0,0,0,0,0.358,6.0,0,61.41,0.0,0,0,0,0.347,5.9,23,44.32,0.0,0,50,50,0.286,28.8
1774919343.363,registration,0.0,0,151.6,0,57.5,0.0,0,0,0,0.352,6.1,0,43.15,0.0,0,0,0,0.38,6.1,0,69.0,0.0,0,0,0,0.336,5.9,0,33.66,0.0,0,0,0,0.404,6.1,0,64.56,0.0,0,0,0,0.358,6.0,0,61.41,0.0,0,0,0,0.347,5.9,0,56.17,0.0,0,0,0,0.411,28.8
1774919344.968,registration,0.0,0,151.6,0,57.5,0.0,0,0,0,0.352,6.1,0,43.15,0.0,0,0,0,0.38,6.1,0,69.0,0.0,0,0,0,0.336,5.9,0,40.95,0.62,0,0,0,0.897,6.1,0,64.56,0.0,0,0,0,0.358,6.0,0,61.41,0.0,0,0,0,0.347,5.9,0,56.17,0.0,0,0,0,0.411,28.8
1774919346.552,registration,0.0,0,151.6,0,57.5,0.0,0,0,0,0.352,6.1,0,43.15,0.0,0,0,0,0.38,6.1,0,69.0,0.0,0,0,0,0.336,5.9,0,40.95,0.0,0,0,0,0.897,6.1,0,40.1,0.63,0,0,0,0.34,6.0,0,61.41,0.0,0,0,0,0.347,5.9,0,44.33,0.0,0,0,0,0.375,28.8
1774919348.139,registration,0.0,0,151.6,0,57.5,0.0,0,0,0,0.352,6.1,0,43.15,0.0,0,0,0,0.38,6.1,0,69.0,0.0,0,0,0,0.336,5.9,0,40.95,0.0,0,0,0,0.897,6.1,0,40.1,0.0,0,0,0,0.34,6.0,0,61.41,0.0,0,0,0,0.347,5.9,0,44.33,0.0,0,0,0,0.375,28.8
1774919349.725,registration,0.0,0,151.6,19,57.5,0.0,0,31,31,0.352,6.1,42,50.25,0.0,0,68,68,0.345,6.1,18,69.0,0.0,0,31,31,0.336,5.9,106,50.55,1.26,0,180,181,0.374,6.1,0,40.1,0.0,0,0,0,0.34,6.0,0,61.41,0.0,0,0,0,0.347,5.9,0,44.33,0.0,0,0,0,0.375,28.8
1774919351.328,registration,0.0,0,151.6,0,56.85,0.0,0,0,0,0.353,6.1,0,38.12,0.62,0,0,0,0.382,6.1,0,56.71,0.62,0,0,0,0.349,5.9,0,28.04,1.25,0,0,0,0.365,6.1,0,66.48,0.0,0,0,0,0.357,6.0,0,64.91,0.0,0,0,0,0.275,5.9,0,44.33,0.0,0,0,0,0.375,28.8
1774919352.925,registration,0.0,0,151.6,0,56.85,0.0,0,0,0,0.353,6.1,0,38.12,0.0,0,0,0,0.382,6.1,0,56.71,0.0,0,0,0,0.349,5.9,0,28.04,0.0,0,0,0,0.365,6.1,0,66.48,0.0,0,0,0,0.357,6.0,0,64.91,0.0,0,0,0,0.275,5.9,0,44.33,0.0,0,0,0,0.375,28.8
1774919354.511,registration,0.0,0,151.6,0,56.85,0.0,0,0,0,0.353,6.1,0,38.12,0.0,0,0,0,0.382,6.1,0,56.71,0.0,0,0,0,0.349,5.9,0,28.04,0.0,0,0,0,0.365,6.1,0,66.48,0.0,0,0,0,0.357,6.0,0,64.91,0.0,0,0,0,0.275,5.9,0,44.33,0.0,0,0,0,0.375,28.8
1774919356.094,registration,0.0,0,151.6,0,56.85,0.0,0,0,0,0.353,6.1,0,38.12,0.0,0,0,0,0.382,6.1,0,56.71,0.0,0,0,0,0.349,5.9,32,40.48,0.63,0,61,61,1.006,6.1,7,66.48,0.0,0,15,15,0.357,6.0,0,64.91,0.0,0,0,0,0.275,5.9,15,44.33,0.0,0,21,21,0.375,28.8
1774919357.695,registration,0.0,0,151.6,0,56.85,0.0,0,0,0,0.353,6.1,0,38.12,0.0,0,0,0,0.382,6.1,0,56.71,0.0,0,0,0,0.349,5.9,0,40.48,0.0,0,0,0,1.006,6.1,0,49.11,0.0,0,0,0,0.254,6.0,0,64.91,0.0,0,0,0,0.275,5.9,0,38.0,0.62,0,0,0,0.37,28.8
1774919359.27,registration,0.0,0,151.6,0,56.85,0.0,0,0,0,0.353,6.1,0,53.93,0.63,0,0,0,0.368,6.1,0,56.71,0.0,0,0,0,0.349,5.9,0,52.09,0.63,0,0,0,0.362,6.1,0,49.11,0.0,0,0,0,0.254,6.0,0,64.91,0.0,0,0,0,0.275,5.9,0,38.0,0.0,0,0,0,0.37,28.8
1774919360.854,registration,0.0,0,151.6,22,64.47,0.0,0,37,37,0.288,6.1,40,48.61,0.63,0,68,68,0.364,6.1,18,56.71,0.0,0,31,31,0.349,5.9,116,43.76,2.52,0,188,188,0.385,6.1,0,60.96,0.0,0,0,0,0.272,6.0,0,64.91,0.0,0,0,0,0.275,5.9,0,38.0,0.0,0,0,0,0.37,28.8
1774919362.447,registration,1.89,0,151.7,460,13.66,5.02,0,776,776,0.496,6.1,0,38.81,0.0,0,0,0,0.393,6.1,685,20.05,8.16,0,1133,1133,0.365,5.9,5757,7.35,26.36,0,9886,9886,0.439,6.1,1086,13.74,11.93,0,1798,1798,0.375,6.0,1388,10.17,15.69,0,2236,2236,0.462,5.9,141,22.34,1.26,0,217,217,0.391,28.8
1774919364.022,registration,0.0,0,151.7,0,4.92,0.0,0,0,0,0.482,6.1,0,38.81,0.0,0,0,0,0.393,6.1,29,15.55,0.0,0,49,49,0.529,5.9,212,5.5,0.63,0,357,357,0.444,6.1,75,12.58,0.63,0,117,117,0.393,6.0,40,8.65,0.0,0,59,59,0.485,5.9,9,21.49,0.0,0,15,15,0.425,28.8
1774919365.623,registration,3.15,0,152.0,0,8.18,8.75,0,0,0,0.481,6.1,0,38.81,0.0,0,0,0,0.393,6.1,0,9.72,10.0,0,0,0,0.432,5.9,0,5.14,45.0,0,0,0,0.462,6.1,0,9.64,22.5,0,0,0,0.396,6.0,0,5.71,21.87,0,0,0,0.498,5.9,0,11.56,3.75,0,0,0,0.387,28.8
1774919367.202,registration,0.0,0,152.0,0,8.18,0.0,0,0,0,0.481,6.1,0,38.81,0.0,0,0,0,0.393,6.1,0,9.72,0.0,0,0,0,0.432,5.9,0,39.83,0.0,0,0,0,1.027,6.1,0,29.75,0.0,0,0,0,0.365,6.0,0,42.43,0.0,0,0,0,0.424,5.9,0,27.36,0.0,0,0,0,0.425,28.8
1774919368.794,registration,0.0,0,152.0,0,8.18,0.0,0,0,0,0.481,6.1,0,38.81,0.63,0,0,0,0.393,6.1,0,9.72,0.0,0,0,0,0.432,5.9,0,39.83,0.63,0,0,0,1.027,6.1,0,48.63,0.0,0,0,0,0.362,6.0,0,42.43,0.0,0,0,0,0.424,5.9,0,41.2,0.0,0,0,0,0.359,28.8
1774919370.371,registration,0.0,0,152.0,18,53.57,0.63,0,31,31,0.332,6.1,41,50.76,0.63,0,68,68,0.363,6.1,18,9.72,0.0,0,31,31,0.432,5.9,109,37.26,2.54,0,178,178,0.407,6.1,0,70.28,0.63,0,0,0,0.357,6.0,0,42.43,0.0,0,0,0,0.424,5.9,18,66.16,0.0,0,41,41,0.387,28.8
1774919371.962,registration,0.0,0,152.0,0,53.57,0.0,0,0,0,0.332,6.1,0,33.37,0.63,0,0,0,0.402,6.1,0,53.32,0.0,0,0,0,0.331,5.9,0,28.91,0.63,0,0,0,0.425,6.1,0,70.28,0.0,0,0,0,0.357,6.0,0,70.9,0.0,0,0,0,0.361,5.9,14,79.45,0.0,0,31,31,0.425,28.8
